"Center for Agricultural and Rural Development (CARD), www.card.iastate.edu, Iowa State University, Ames, Iowa",,,,,,
,,,,,,
Date,Ethanol Price ($/gallon),Corn Price ($/bushel),Natural Gas Price ($/mmBtu),Return Over Operating Costs ($/gallon),Net Cost of Corn ($/gallon),Other Operating Costs ($/gallon)
6/28/2017,1.455800056,3.202024937,4.066999912,0.285971135,0.764086902,0.405742019
6/29/2017,1.458800077,3.232024908,4.041999817,0.28171283,0.771995246,0.405092001
6/30/2017,1.492799997,3.340024948,4.034999847,0.287424833,0.800465167,0.404909998
7/3/2017,1.436999917,3.460000038,3.950999975,0.183720753,0.850553155,0.402725995
7/5/2017,1.431999922,3.496000051,3.839999914,0.171924636,0.860235274,0.399839997
7/6/2017,1.431999922,3.481999874,3.888000011,0.174441978,0.856469929,0.401087999
7/7/2017,1.438999891,3.501999855,3.864000082,0.176686987,0.861848891,0.400463998
7/10/2017,1.450200081,3.426100016,3.928999901,0.231712013,0.816334069,0.402153999
7/11/2017,1.458200097,3.432100058,4.046999931,0.235069856,0.817908227,0.405221999
7/12/2017,1.44720006,3.27210021,3.984999895,0.267657697,0.775932372,0.403609991
7/13/2017,1.409200072,3.120100021,3.960999966,0.270158798,0.736055255,0.40298602
7/14/2017,1.435200095,3.162100077,3.980000019,0.284646124,0.747073948,0.403480023
7/17/2017,1.541399956,3.425000191,4.019999981,0.31513229,0.821747661,0.404520005
7/18/2017,1.555400014,3.445000172,4.087999821,0.322098702,0.827013314,0.406287998
7/19/2017,1.550400019,3.499000072,4.065999985,0.303453445,0.841230571,0.405716002
7/20/2017,1.548399925,3.585000038,4.043000221,0.279408902,0.863873005,0.405118018
7/21/2017,1.529399991,3.470999956,3.970000029,0.292321324,0.833858669,0.403219998
7/24/2017,1.454399943,3.248399973,3.898999929,0.312788278,0.740237653,0.401374012
7/25/2017,1.442399979,3.162400007,3.944000006,0.321406543,0.718449414,0.402544022
7/26/2017,1.457399964,3.202399969,3.924000025,0.326792479,0.728583455,0.402024031
7/27/2017,1.467399955,3.218400002,3.969000101,0.331568837,0.732637107,0.40319401
7/28/2017,1.478399992,3.218400002,3.940999985,0.343296885,0.732637107,0.402465999
7/31/2017,1.460000038,3.285399914,3.79399991,0.303276151,0.758079886,0.398644
8/1/2017,1.452999949,3.203399897,3.819000006,0.316543579,0.737162352,0.399294019
8/2/2017,1.465000033,3.22939992,3.811000109,0.322119355,0.74379468,0.399085999
8/3/2017,1.465000033,3.213399887,3.799999952,0.326486766,0.739713252,0.398800015
8/4/2017,1.481999993,3.243399858,3.773999929,0.336509973,0.747366011,0.398124009
8/7/2017,1.549000025,3.258399963,3.801000118,0.401993632,0.748180389,0.398826003
8/8/2017,1.547999978,3.23239994,3.822000027,0.407050937,0.741577029,0.399372011
8/9/2017,1.545000076,3.258399963,3.882999897,0.395861685,0.748180389,0.400958002
8/10/2017,1.504000068,3.108400106,3.984999895,0.390305996,0.710084081,0.403609991
8/11/2017,1.529000044,3.142400026,3.98300004,0.406722844,0.718719184,0.403558016
8/14/2017,1.499199986,3.233299971,3.959000111,0.357929647,0.738336325,0.402934015
8/15/2017,1.470200062,3.15929985,3.934999943,0.348268509,0.719621539,0.402310014
8/16/2017,1.450199962,3.131299973,3.890000105,0.336519748,0.712540209,0.401140004
8/17/2017,1.429200053,3.111299992,3.928999901,0.319563836,0.707482219,0.402153999
8/18/2017,1.426200032,3.127299786,3.892999887,0.313453436,0.711528599,0.401217997
8/21/2017,1.52700007,3.157299995,3.961999893,0.410176426,0.713811636,0.403012007
8/22/2017,1.529000044,3.127300024,3.938999891,0.420310974,0.706275046,0.402414024
8/23/2017,1.508000016,3.087300062,3.927999973,0.409646004,0.696226001,0.402128011
8/24/2017,1.498000026,3.087300062,3.948999882,0.399100006,0.696226001,0.402674019
8/25/2017,1.488000035,3.053299904,3.89199996,0.399123609,0.687684417,0.401192009
8/28/2017,1.475800037,3.13925004,3.924999952,0.346719146,0.727030873,0.402050018
8/29/2017,1.474799991,3.113250017,3.960999966,0.351461917,0.720352054,0.40298602
8/30/2017,1.449800014,3.073250055,3.938999891,0.337309003,0.710076988,0.402414024
8/31/2017,1.507799983,3.201250076,4.039999962,0.359802544,0.742957413,0.405040026
9/1/2017,1.516800046,3.179250002,4.070000172,0.373674035,0.737305999,0.405820012
9/5/2017,1.493499994,3.261999846,3.971999884,0.317992479,0.772235513,0.403272003
9/6/2017,1.488499999,3.289999962,4,0.304954559,0.779545426,0.404000014
9/7/2017,1.454500079,3.235999823,3.980999947,0.285546392,0.765447676,0.403506011
9/8/2017,1.463500023,3.261999846,3.890000105,0.290124506,0.772235513,0.401140004
9/11/2017,1.574599981,3.188999891,3.950000048,0.430977404,0.74092257,0.402700007
9/12/2017,1.580600023,3.13499999,4.000999928,0.449541718,0.727032304,0.404026002
9/13/2017,1.593600035,3.118999958,4.058000088,0.46517536,0.722916663,0.405508012
9/14/2017,1.575600028,3.151000023,4.070000172,0.438632071,0.731147945,0.405820012
9/15/2017,1.575600028,3.280999899,4.024000168,0.406388491,0.764587522,0.404624015
9/18/2017,1.523800015,3.170099974,4.145999908,0.381194949,0.734809041,0.407796025
9/19/2017,1.514800072,3.138099909,4.122000217,0.381037652,0.726590395,0.407172024
9/20/2017,1.495800018,3.156099796,4.093999863,0.358142614,0.731213391,0.406444013
9/21/2017,1.468800068,3.15809989,3.946000099,0.334477007,0.731727064,0.402595997
9/22/2017,1.47179997,3.190099955,3.959000111,0.328920245,0.73994571,0.402934015
9/25/2017,1.517000079,3.193699837,3.91899991,0.375780612,0.739325464,0.401894003
9/26/2017,1.517000079,3.179699898,3.917999983,0.379395515,0.735736549,0.401868016
9/27/2017,1.504999995,3.197700024,3.973999977,0.361325145,0.740350842,0.403324008
9/28/2017,1.540000081,3.181699991,4.017000198,0.399308801,0.736249268,0.404442012
9/29/2017,1.496000051,3.209699869,4.006999969,0.348390996,0.743427038,0.404182017
10/2/2017,1.514400005,3.174700022,3.915999889,0.382053912,0.730530083,0.40181601
10/3/2017,1.514400005,3.154700041,3.894999981,0.38768056,0.725449443,0.401270002
10/4/2017,1.494400024,3.142699957,3.940000057,0.369558871,0.722401142,0.402440012
10/5/2017,1.47239995,3.154700041,3.923000097,0.344952494,0.725449443,0.401998013
10/6/2017,1.454399943,3.160700083,3.862999916,0.32698828,0.726973653,0.400438011
10/9/2017,1.386599898,3.15410018,3.832999945,0.262160599,0.724781275,0.399658024
10/10/2017,1.391600013,3.152100086,3.891000032,0.266160488,0.724273503,0.401166022
10/11/2017,1.396600008,3.120100021,3.888999939,0.279336184,0.716149807,0.401114017
10/12/2017,1.397599936,3.150099993,3.989000082,0.270120144,0.72376579,0.403714001
10/13/2017,1.402599931,3.186100006,4,0.265695006,0.732904911,0.404000014
10/16/2017,1.321799994,3.177099943,3.946000099,0.203337058,0.715866923,0.402595997
10/17/2017,1.330800056,3.173099995,3.961999893,0.212918013,0.714870036,0.403012007
10/18/2017,1.313799977,3.157099962,3.854000092,0.202713534,0.710882425,0.400204003
10/19/2017,1.294800043,3.163100004,3.872999907,0.181724191,0.712377846,0.400698006
10/20/2017,1.288800001,3.1171,3.914999962,0.186096385,0.700913608,0.401790023
10/23/2017,1.365200043,3.159399986,3.990999937,0.248946041,0.712487996,0.403766006
10/24/2017,1.36619997,3.173399925,3.973999977,0.24690336,0.715972602,0.403324008
10/25/2017,1.342200041,3.157399893,3.91899991,0.2283158,0.711990237,0.401894003
10/26/2017,1.335199952,3.151399851,3.890000105,0.223563164,0.710496783,0.401140004
10/27/2017,1.341199994,3.133399963,3.752000093,0.237631261,0.706016719,0.397552013
10/30/2017,1.379999995,3.151499987,3.96600008,0.270974606,0.705909371,0.403116018
10/31/2017,1.38499999,3.121499777,3.895999908,0.285217702,0.698486269,0.40129602
11/1/2017,1.38499999,3.1474998,3.892999887,0.278862357,0.704919636,0.401217997
11/2/2017,1.375,3.169499874,3.934999943,0.262326896,0.71036309,0.402310014
11/3/2017,1.375,3.1474998,3.983999968,0.26649636,0.704919636,0.403584003
11/6/2017,1.40200007,3.090299845,4.133999825,0.312591612,0.681924462,0.407483995
11/7/2017,1.36833334,3.291833162,4.15199995,0.240121007,0.720260322,0.407952011
11/8/2017,1.346333265,3.297833204,4.175000191,0.216074586,0.721708655,0.408550024
11/9/2017,1.362000108,3.02429986,4.199999809,0.287017405,0.66578269,0.409200013
11/10/2017,1.356333375,3.249833345,4.212999821,0.236673683,0.710121691,0.409538001
11/13/2017,1.342333317,3.237833261,4.166999817,0.226766348,0.707224965,0.408342004
11/14/2017,1.305333376,3.189833164,4.102000237,0.203043416,0.695637941,0.406652033
11/15/2017,1.308333278,3.1978333,4.079999924,0.204684198,0.697569072,0.406080008
11/16/2017,1.280666709,3.174999952,4.052999973,0.196395606,0.678893089,0.405378014
11/17/2017,1.305666685,3.240999937,4.097000122,0.204632014,0.694512665,0.406522006
11/20/2017,1.298333287,3.265833139,4.046999931,0.179127321,0.713983953,0.405221999
11/21/2017,1.332499981,3.194000006,4.017000198,0.228049636,0.700008333,0.404442012
11/22/2017,1.29733336,3.267833233,3.967999935,0.179698601,0.714466751,0.403168023
11/24/2017,1.311499953,3.165999889,3.812999964,0.219120234,0.693241715,0.399138004
11/27/2017,1.305333257,3.195749998,3.927999973,0.224756271,0.678448975,0.402128011
11/28/2017,1.278333306,3.171750069,4.073999882,0.199584916,0.672824383,0.405924022
11/29/2017,1.273333311,3.199749947,4.178999901,0.18529287,0.679386437,0.408654004
11/30/2017,1.230208278,3.251333475,4.025000095,0.130873576,0.694684684,0.404650033
12/1/2017,1.271333337,3.255749941,4.06099987,0.173236907,0.692510426,0.405586004
12/4/2017,1.268333316,3.203749895,3.984999895,0.18439959,0.68032372,0.403609991
12/5/2017,1.271333337,3.205749989,3.914000034,0.188776821,0.680792511,0.401764005
12/6/2017,1.238333344,3.20175004,3.921999931,0.156506225,0.679855108,0.401971996
12/7/2017,1.236333251,3.195749998,3.763000011,0.160046265,0.678448975,0.397837996
12/8/2017,1.250333309,3.209749937,3.772000074,0.170531332,0.681729972,0.398072004
12/11/2017,1.203208327,3.199333429,3.828000069,0.121291474,0.682388842,0.399528027
12/12/2017,1.18566668,3.167000055,3.677999973,0.113038801,0.676999867,0.395628005
12/13/2017,1.1822083,3.201333523,3.714999914,0.102756545,0.682861745,0.396589994
12/14/2017,1.195333242,3.171750069,3.684000015,0.126724839,0.672824383,0.39578402
12/15/2017,1.183333278,3.283750057,3.611999989,0.090348847,0.699072421,0.393912017
12/18/2017,1.156208277,3.305333376,3.744999886,0.051384777,0.707453489,0.397370011
12/19/2017,1.155208349,3.309333324,3.691999912,0.050816983,0.708399355,0.395992011
12/20/2017,1.172208309,3.32733345,3.637000084,0.064990632,0.712655663,0.394562006
12/21/2017,1.21633327,3.321749926,3.59800005,0.114807248,0.70797801,0.393548012
12/22/2017,1.193208337,3.355333328,3.667000055,0.078589775,0.719276547,0.395342022
12/26/2017,1.217333317,3.335749865,3.642999887,0.111356303,0.711259007,0.394717991
12/27/2017,1.217333317,3.345749855,3.737999916,0.106542766,0.713602543,0.397188008
12/28/2017,1.228333354,3.329750061,3.914000034,0.116716467,0.709852874,0.401764005
12/29/2017,1.241333246,3.315749884,3.953000069,0.131983414,0.706571817,0.402778029
1/2/2018,1.293500066,3.286000013,4.056000233,0.186271295,0.701772749,0.405456007
1/3/2018,1.276500106,3.284000158,4.007999897,0.170989454,0.701302648,0.404208004
1/4/2018,1.276500106,3.264000177,3.880000114,0.179017752,0.696602345,0.400880009
1/5/2018,1.273500085,3.266000032,3.795000076,0.1777578,0.697072268,0.398670018
1/8/2018,1.238200068,3.219500065,3.835000038,0.158132538,0.680357516,0.39971
1/9/2018,1.259199977,3.237499952,3.923000097,0.172646493,0.684555471,0.401998013
1/10/2018,1.257200003,3.237499952,3.905999899,0.171088517,0.684555471,0.401556015
1/11/2018,1.280200005,3.233500004,4.084000111,0.190393448,0.683622539,0.406184018
1/12/2018,1.290199995,3.209500074,4.199999809,0.202974737,0.678025246,0.409200013
1/16/2018,1.297749996,3.251999855,4.129000187,0.206249624,0.684146345,0.407354027
1/17/2018,1.295750022,3.299999952,4.231999874,0.190532595,0.695185423,0.410032004
1/18/2018,1.277750015,3.28399992,4.18900013,0.17733027,0.69150573,0.40891403
1/19/2018,1.268749952,3.29399991,4.184999943,0.166134477,0.693805456,0.408810019
1/22/2018,1.250399947,3.292600155,4.223999977,0.15429461,0.686281323,0.409824014
1/23/2018,1.252399921,3.284600019,4.443999767,0.152396888,0.684459031,0.415544003
1/24/2018,1.275399923,3.336600065,4.508999825,0.161861658,0.696304262,0.417234004
1/25/2018,1.284399986,3.32460022,4.447000027,0.175207242,0.693570733,0.415621996
1/26/2018,1.287400007,3.336600065,4.505000114,0.173965722,0.696304262,0.417130023
1/29/2018,1.281200051,3.349699974,4.631000042,0.161932796,0.698861241,0.420406014
1/30/2018,1.276199937,3.37770009,4.195000172,0.161935925,0.705193996,0.409070015
1/31/2018,1.286200047,3.37770009,3.994999886,0.177136034,0.705193996,0.403870016
2/1/2018,1.322199941,3.379700184,3.855999947,0.216297597,0.705646336,0.400256008
2/2/2018,1.359200001,3.37770009,3.845999956,0.254009992,0.705193996,0.399996012
2/5/2018,1.380599976,3.348899841,3.746999979,0.280047894,0.703130066,0.397422016
2/6/2018,1.349499941,3.505250216,3.759000063,0.198446065,0.75331986,0.397734016
2/7/2018,1.325600028,3.414900064,3.701999903,0.2110475,0.718300521,0.396252006
2/8/2018,1.341499925,3.527250051,3.697000027,0.186937779,0.758440137,0.396122009
2/9/2018,1.32949996,3.491250038,3.584000111,0.186254501,0.750061452,0.393184006
2/12/2018,1.364500046,3.398999929,3.552000046,0.261501402,0.710646629,0.392352015
2/13/2018,1.363499999,3.394999981,3.594000101,0.260316014,0.709739983,0.393444002
2/14/2018,1.401499987,3.400999784,3.586999893,0.297138184,0.711099803,0.393261999
2/15/2018,1.433500051,3.404999971,3.579999924,0.328413606,0.71200645,0.393079996
2/16/2018,1.431500077,3.402999878,3.558000088,0.32743901,0.711553037,0.39250803
2/20/2018,1.401499987,3.525250196,3.615999937,0.24950923,0.757974744,0.394016027
2/21/2018,1.424499989,3.38499999,3.65899992,0.321892291,0.707473695,0.395134002
2/22/2018,1.413499951,3.537250042,3.634000063,0.258248299,0.760767639,0.394484013
2/23/2018,1.418500066,3.390999794,3.625,0.315416545,0.708833516,0.394250005
2/26/2018,1.415600061,3.471000195,3.638999939,0.268541962,0.752444088,0.394614011
2/27/2018,1.403541565,3.37558341,3.683000088,0.309195161,0.698588371,0.395758033
2/28/2018,1.405874968,3.37925005,3.667000055,0.311089367,0.699443579,0.395342022
3/1/2018,1.394541621,3.457583427,3.697999954,0.281345665,0.71704793,0.396148026
3/2/2018,1.382541656,3.443583488,3.694999933,0.272575378,0.713896275,0.396070004
3/5/2018,1.39487505,3.417249918,3.703999996,0.290615559,0.70795548,0.396304011
3/6/2018,1.445500016,3.524999857,3.749000072,0.308823377,0.739202619,0.397474021
3/7/2018,1.451874971,3.427249908,3.77699995,0.343477547,0.710195422,0.398202002
3/8/2018,1.44887507,3.491250038,3.756000042,0.326687753,0.724531293,0.397656024
3/9/2018,1.434541583,3.501583338,3.732000113,0.310556471,0.726953089,0.397032022
3/12/2018,1.436541677,3.513583422,3.778000116,0.308659226,0.729654431,0.398228019
3/13/2018,1.45887506,3.489249945,3.786000013,0.336355746,0.724083304,0.39843601
3/14/2018,1.451541662,3.505583525,3.730999947,0.326682121,0.727853537,0.397006005
3/15/2018,1.450875044,3.501250029,3.680999994,0.32839781,0.726771235,0.395705998
3/16/2018,1.429875016,3.461250067,3.687999964,0.31617561,0.717811406,0.395888001
3/19/2018,1.399875045,3.385250092,3.651000023,0.304161489,0.700787544,0.394926012
3/20/2018,1.386541605,3.415583372,3.674999952,0.283398569,0.707593024,0.395550013
3/21/2018,1.395541668,3.421583414,3.638000011,0.292010009,0.708943665,0.394587994
3/22/2018,1.405541658,3.431583405,3.617000103,0.300304711,0.711194932,0.394042015
3/23/2018,1.38787508,3.407249928,3.59100008,0.288793653,0.705715418,0.393366009
3/26/2018,1.366875052,3.375250101,3.618000031,0.274259448,0.698547602,0.394068003
3/27/2018,1.361875057,3.375250101,3.690999985,0.267361462,0.698547602,0.395965993
3/28/2018,1.361875057,3.369250059,3.697999954,0.268523455,0.697203577,0.396148026
3/29/2018,1.390874982,3.511250019,3.73300004,0.264805734,0.729011238,0.39705801
4/2/2018,1.384799957,3.583199978,3.683000088,0.237783924,0.751258016,0.395758033
4/3/2018,1.379799962,3.595200062,3.697000027,0.229711443,0.75396651,0.396122009
4/4/2018,1.379799962,3.52120018,3.717999935,0.245867848,0.737264097,0.396668017
4/5/2018,1.396800041,3.605200052,3.674999952,0.245026469,0.756223559,0.395550013
4/6/2018,1.408800006,3.595200062,3.700999975,0.258607477,0.75396651,0.396226019
4/9/2018,1.363279939,3.719039917,3.693000078,0.243421152,0.723840773,0.396018028
4/10/2018,1.369279981,3.705039978,3.655999899,0.253338516,0.720885456,0.395056009
4/11/2018,1.442600012,3.596800089,3.674999952,0.297524452,0.749525547,0.395550013
4/12/2018,1.402279973,3.699039936,3.686000109,0.28682515,0.719618797,0.395836025
4/13/2018,1.392279983,3.675040007,3.734999895,0.280617565,0.714552402,0.397110015
4/16/2018,1.377279997,3.6370399,3.752000093,0.273197472,0.706530511,0.397552013
4/17/2018,1.380760074,3.601480007,3.737999916,0.280149817,0.703422248,0.397188008
4/18/2018,1.406279922,3.643039942,3.739000082,0.301268756,0.70779717,0.397213995
4/19/2018,1.412279963,3.633039951,3.660000086,0.311433733,0.705686212,0.395160019
4/20/2018,1.404760003,3.563480139,3.739000082,0.312191963,0.695354044,0.397213995
4/23/2018,1.395760059,3.58348012,3.74000001,0.298919529,0.699600518,0.397240013
4/24/2018,1.373760104,3.611479998,3.780999899,0.269908547,0.705545545,0.398306012
4/25/2018,1.377760053,3.663480043,3.786000013,0.262737811,0.716586232,0.39843601
4/26/2018,1.370760083,3.659480095,3.821000099,0.255677074,0.715736985,0.399346024
4/27/2018,1.387719989,3.657259941,3.770999908,0.26740104,0.722272933,0.398046017
4/30/2018,1.384719968,3.687259912,3.763000011,0.25818193,0.728700042,0.397837996
5/1/2018,1.368719935,3.729259968,3.802000046,0.232169896,0.737698019,0.398852021
5/2/2018,1.33476007,3.75948,3.753999949,0.200186998,0.736969054,0.397604018
5/3/2018,1.33476007,3.793479919,3.726000071,0.193696052,0.744188011,0.396876007
5/4/2018,1.437719941,3.749259949,3.710999966,0.299251109,0.741982818,0.396486014
5/7/2018,1.416719913,3.695259809,3.740999937,0.289039999,0.730413914,0.397266001
5/8/2018,1.413719893,3.717259884,3.732000113,0.281560659,0.735127211,0.397032022
5/9/2018,1.371279955,3.759039879,3.736999989,0.24183315,0.732284784,0.39716202
5/10/2018,1.369760036,3.745480061,3.813999891,0.236599401,0.73399663,0.399164021
5/11/2018,1.364760041,3.695480108,3.805999994,0.242423534,0.723380506,0.398956001
5/14/2018,1.383760095,3.689480066,3.842000008,0.261761576,0.722106516,0.399892002
5/15/2018,1.430719972,3.785259962,3.835999966,0.281288654,0.749695301,0.399736017
5/16/2018,1.376760006,3.791480064,3.815000057,0.23380667,0.743763328,0.399190009
5/17/2018,1.36176002,3.751480103,3.858999968,0.226155519,0.7352705,0.400334001
5/18/2018,1.403719902,3.787259817,3.846999884,0.253574103,0.750123799,0.400022
5/21/2018,1.428719997,3.789259911,3.809999943,0.27910769,0.750552297,0.399060011
5/22/2018,1.431719899,3.809259892,3.907999992,0.275274783,0.754837096,0.40160802
5/23/2018,1.443719983,3.847259998,3.914000034,0.278977901,0.762978077,0.401764005
5/24/2018,1.436719894,3.805259943,3.940000057,0.280299783,0.7539801,0.402440012
5/25/2018,1.440719962,3.82325983,3.938999891,0.280469656,0.757836282,0.402414024
5/29/2018,1.429250002,3.672999859,3.875,0.316182107,0.712317884,0.400750011
5/30/2018,1.402250051,3.606999874,3.88499999,0.302849382,0.698390663,0.401010007
5/31/2018,1.404250026,3.612999916,3.951999903,0.30184117,0.699656844,0.402752012
